Name,Easting,Northing,Elevation,Description,Longitude,Latitude,Ellipsoidal height,Easting RMS,Northing RMS,Elevation RMS,Lateral RMS,Antenna height,Antenna height units,Solution status,Averaging start,Averaging end,Samples,PDOP,Base easting,Base northing,Base elevation,Base longitude,Base latitude,Base ellipsoidal height,Baseline,CS name
E51b,,,,"second day of measurements, profile reisntalled, GPS remeasured",78.07009477,41.81352138,3526.310,0.501,0.387,0.900,0.633,2.134,m,SINGLE,2022-08-18 10:51:43.9 UTC+06:00,2022-08-18 10:51:53.9 UTC+06:00,11,1.0,,,,,,,,Global CS
E52b,,,,"second day of measurements, profile reisntalled, GPS remeasured",78.07014367,41.81349709,3526.336,0.510,0.391,0.924,0.643,2.134,m,SINGLE,2022-08-18 10:52:08.9 UTC+06:00,2022-08-18 10:52:18.9 UTC+06:00,11,1.0,,,,,,,,Global CS
E53b,,,,"second day of measurements, profile reisntalled, GPS remeasured",78.07019056,41.81347572,3526.283,0.516,0.401,0.924,0.654,2.134,m,SINGLE,2022-08-18 10:52:30.9 UTC+06:00,2022-08-18 10:52:41.9 UTC+06:00,12,1.0,,,,,,,,Global CS
E54b,,,,"second day of measurements, profile reisntalled, GPS remeasured",78.07024089,41.81345363,3526.628,0.512,0.403,0.927,0.651,2.134,m,SINGLE,2022-08-18 10:52:55.9 UTC+06:00,2022-08-18 10:53:05.9 UTC+06:00,11,1.0,,,,,,,,Global CS
E55b,,,,"second day of measurements, profile reisntalled, GPS remeasured",78.07029190,41.81343021,3526.340,0.517,0.390,0.910,0.647,2.134,m,SINGLE,2022-08-18 10:53:25.9 UTC+06:00,2022-08-18 10:53:35.9 UTC+06:00,11,1.0,,,,,,,,Global CS
E56b,,,,"second day of measurements, profile reisntalled, GPS remeasured",78.07035965,41.81340687,3525.132,0.417,0.290,0.705,0.509,2.134,m,SINGLE,2022-08-18 10:53:51.9 UTC+06:00,2022-08-18 10:54:01.9 UTC+06:00,11,1.0,,,,,,,,Global CS
E57b,,,,"second day of measurements, profile reisntalled, GPS remeasured",78.07040794,41.81339060,3524.217,0.297,0.251,0.608,0.389,2.134,m,SINGLE,2022-08-18 10:54:15.9 UTC+06:00,2022-08-18 10:54:26.9 UTC+06:00,12,1.0,,,,,,,,Global CS
E58b,,,,"second day of measurements, profile reisntalled, GPS remeasured",78.07045317,41.81336966,3523.264,0.288,0.253,0.544,0.383,2.134,m,SINGLE,2022-08-18 10:54:40.9 UTC+06:00,2022-08-18 10:54:51.9 UTC+06:00,12,1.0,,,,,,,,Global CS
E59b,,,,"second day of measurements, profile reisntalled, GPS remeasured",78.07051470,41.81334349,3523.672,0.308,0.243,0.504,0.393,2.134,m,SINGLE,2022-08-18 10:55:06.9 UTC+06:00,2022-08-18 10:55:16.9 UTC+06:00,11,1.0,,,,,,,,Global CS
E60b,,,,"second day of measurements, profile reisntalled, GPS remeasured",78.07057225,41.81331487,3525.983,0.319,0.245,0.554,0.402,2.134,m,SINGLE,2022-08-18 10:55:37.9 UTC+06:00,2022-08-18 10:55:47.9 UTC+06:00,11,1.0,,,,,,,,Global CS
E61b,,,,"second day of measurements, profile reisntalled, GPS remeasured",78.07062733,41.81328978,3527.271,0.307,0.238,0.703,0.388,2.134,m,SINGLE,2022-08-18 10:56:06.9 UTC+06:00,2022-08-18 10:56:17.9 UTC+06:00,12,1.0,,,,,,,,Global CS
E62b,,,,"second day of measurements, profile reisntalled, GPS remeasured",78.07069814,41.81328741,3524.428,0.351,0.253,0.582,0.433,2.134,m,SINGLE,2022-08-18 10:56:31.9 UTC+06:00,2022-08-18 10:56:41.9 UTC+06:00,11,1.0,,,,,,,,Global CS
E63b,,,,"second day of measurements, profile reisntalled, GPS remeasured",78.07070487,41.81325306,3527.441,0.259,0.225,0.479,0.343,2.134,m,SINGLE,2022-08-18 10:57:34.9 UTC+06:00,2022-08-18 10:57:44.9 UTC+06:00,11,1.0,,,,,,,,Global CS
E64b,,,,"second day of measurements, profile reisntalled, GPS remeasured",78.07074894,41.81322981,3526.702,0.284,0.234,0.547,0.368,2.134,m,SINGLE,2022-08-18 10:58:11.9 UTC+06:00,2022-08-18 10:58:22.9 UTC+06:00,12,1.0,,,,,,,,Global CS
E65b,,,,"second day of measurements, profile reisntalled, GPS remeasured",78.07080147,41.81320573,3525.981,0.282,0.245,0.587,0.374,2.134,m,SINGLE,2022-08-18 10:58:39.9 UTC+06:00,2022-08-18 10:58:50.9 UTC+06:00,12,1.0,,,,,,,,Global CS
E66b,,,,"second day of measurements, profile reisntalled, GPS remeasured",78.07086070,41.81317709,3525.592,0.330,0.321,0.560,0.460,2.134,m,SINGLE,2022-08-18 10:59:04.9 UTC+06:00,2022-08-18 10:59:15.9 UTC+06:00,12,1.0,,,,,,,,Global CS
