Name;Easting;Northing;Elevation;Description;Longitude;Latitude;Ellipsoidal height;Easting RMS;Northing RMS;Elevation RMS;Lateral RMS;Antenna height;Antenna height units;Solution status;Averaging start;Averaging end;Samples;PDOP;Base easting;Base northing;Base elevation;Base longitude;Base latitude;Base ellipsoidal height;Baseline;CS name
69;;;;;74.49602183;42.48405337;3150.342;0.63;0.413;0.705;0.753;2.134;m;SINGLE;2022-08-09 17:39:08.9 UTC+06:00;2022-08-09 17:39:18.9 UTC+06:00;11;1.2;;;;;;;;Global CS
70;;;;;74.49597771;42.48408943;3147.336;0.603;0.46;0.847;0.758;2.134;m;SINGLE;2022-08-09 17:39:35.9 UTC+06:00;2022-08-09 17:39:46.9 UTC+06:00;12;1.2;;;;;;;;Global CS
71;;;;;74.49594359;42.48411885;3144.556;0.557;0.342;0.803;0.654;2.134;m;SINGLE;2022-08-09 17:40:04.9 UTC+06:00;2022-08-09 17:40:14.9 UTC+06:00;11;1.2;;;;;;;;Global CS
72;G1;GOL07c;;;74.49590384;42.48414102;3143.625;0.568;0.324;0.786;0.654;2.134;m;SINGLE;2022-08-09 17:40:29.9 UTC+06:00;2022-08-09 17:40:40.9 UTC+06:00;12;1.2;;;;;;;;Global CS
73;G2;;;;74.49584027;42.48412576;3143.336;0.587;0.45;1.3;0.74;2.134;m;SINGLE;2022-08-10 14:16:23.9 UTC+06:00;2022-08-10 14:16:34.9 UTC+06:00;12;1.3;;;;;;;;Global CS
74;G3;;;;74.4957985;42.48413923;3141.693;0.484;0.336;0.84;0.589;2.134;m;SINGLE;2022-08-10 14:17:06.9 UTC+06:00;2022-08-10 14:17:17.9 UTC+06:00;12;1.3;;;;;;;;Global CS
75;G4;;;;74.49574231;42.48416838;3140.477;0.383;0.258;0.625;0.462;2.134;m;SINGLE;2022-08-10 14:18:04.9 UTC+06:00;2022-08-10 14:18:14.9 UTC+06:00;11;1.3;;;;;;;;Global CS
76;G5;;;;74.49570718;42.48419852;3139.216;0.428;0.292;0.768;0.518;2.134;m;SINGLE;2022-08-10 14:18:54.9 UTC+06:00;2022-08-10 14:19:05.9 UTC+06:00;12;1.3;;;;;;;;Global CS
77;G6;;;;74.49567169;42.48421909;3141.359;0.426;0.264;0.85;0.501;2.134;m;SINGLE;2022-08-10 14:20:00.9 UTC+06:00;2022-08-10 14:20:11.9 UTC+06:00;12;1.3;;;;;;;;Global CS
78;G7;;;;74.49564869;42.48425082;3142.444;0.477;0.3;0.789;0.563;2.134;m;SINGLE;2022-08-10 14:20:41.9 UTC+06:00;2022-08-10 14:20:52.9 UTC+06:00;12;1.6;;;;;;;;Global CS
79;G8;;;;74.49557011;42.48428088;3142.881;0.413;0.273;0.791;0.495;2.134;m;SINGLE;2022-08-10 14:21:35.9 UTC+06:00;2022-08-10 14:21:46.9 UTC+06:00;12;1.3;;;;;;;;Global CS
80;G9;;;;74.4955234;42.48430001;3141.314;0.387;0.258;0.655;0.465;2.134;m;SINGLE;2022-08-10 14:22:21.9 UTC+06:00;2022-08-10 14:22:32.9 UTC+06:00;12;1.3;;;;;;;;Global CS
81;G10;;;;74.49547649;42.48432343;3140.285;0.374;0.339;0.663;0.505;2.134;m;SINGLE;2022-08-10 14:23:09.9 UTC+06:00;2022-08-10 14:23:19.9 UTC+06:00;11;1.3;;;;;;;;Global CS
82;G11;;;;74.49543186;42.48435728;3141.239;0.401;0.311;0.722;0.507;2.134;m;SINGLE;2022-08-10 14:23:48.9 UTC+06:00;2022-08-10 14:23:59.9 UTC+06:00;12;1.4;;;;;;;;Global CS
